x,y,Section Label ,Label Value
10,71,toplane radiant,16
10,70,void radiant,18
10,69,void radiant,18
10,68,void radiant,18
10,67,toplane radiant,16
10,66,void radiant,18
10,65,void radiant,18
10,64,void radiant,18
10,63,void radiant,18
10,62,void radiant,18
10,61,void radiant,18
10,60,void radiant,18
10,59,void radiant,18
10,58,void radiant,18
10,57,void radiant,18
10,56,toplane radiant,16
10,55,void radiant,18
10,54,void radiant,18
10,53,void radiant,18
10,52,void radiant,18
10,51,void radiant,18
10,50,void radiant,18
10,49,void radiant,18
10,48,void radiant,18
10,47,toplane radiant,16
10,46,toplane radiant,16
10,45,toplane radiant,16
10,44,toplane radiant,16
10,43,toplane radiant,16
10,42,toplane radiant,16
10,41,toplane radiant,16
10,40,toplane radiant,16
10,39,toplane radiant,16
10,38,base1 radiant,1
10,37,base1 radiant,1
10,36,base1 radiant,1
10,35,base1 radiant,1
10,34,base1 radiant,1
10,33,base1 radiant,1
10,32,base1 radiant,1
10,31,base1 radiant,1
10,30,base1 radiant,1
10,29,base1 radiant,1
10,28,base1 radiant,1
10,27,base1 radiant,1
10,26,base1 radiant,1
10,25,base1 radiant,1
10,24,base1 radiant,1
10,23,base1 radiant,1
10,22,base1 radiant,1
10,21,base1 radiant,1
10,20,base1 radiant,1
10,19,base1 radiant,1
10,18,base1 radiant,1
10,17,base1 radiant,1
10,16,void radiant,18
10,15,void radiant,18
10,14,void radiant,18
10,13,base1 radiant,1
10,12,base1 radiant,1
10,11,base1 radiant,1
10,10,base1 radiant,1
10,9,base1 radiant,1
10,8,base1 radiant,1
10,7,base1 radiant,1
10,6,base1 radiant,1
10,5,base1 radiant,1
10,4,base1 radiant,1
10,3,void radiant,18
10,2,void radiant,18
10,1,void radiant,18
10,0,void radiant,18
11,123,void dire,17
11,122,void dire,17
11,121,void dire,17
11,120,void dire,17
11,119,void dire,17
11,118,void dire,17
11,117,void dire,17
11,116,void dire,17
11,115,void dire,17
11,114,void dire,17
11,113,void dire,17
11,112,void dire,17
11,111,void dire,17
11,110,void dire,17
11,109,void dire,17
11,108,void dire,17
11,107,void dire,17
11,106,void dire,17
11,105,void dire,17
11,104,toplane dire,15
11,103,void dire,17
11,102,void dire,17
11,101,void dire,17
11,100,void dire,17
11,99,void dire,17
11,98,void dire,17
11,97,toplane dire,15
11,96,toplane dire,15
11,95,void dire,17
11,94,toplane dire,15
11,93,toplane dire,15
11,92,toplane dire,15
11,91,toplane dire,15
11,90,toplane dire,15
11,89,toplane dire,15
11,88,toplane dire,15
11,87,toplane dire,15
11,86,toplane dire,15
11,85,toplane dire,15
11,84,void dire,17
11,83,void dire,17
11,82,void dire,17
11,81,void dire,17
11,80,void dire,17
11,79,toplane radiant,16
11,78,toplane radiant,16
11,77,toplane radiant,16
11,76,toplane radiant,16
11,75,toplane radiant,16
11,74,toplane radiant,16
11,73,toplane radiant,16
11,72,toplane radiant,16
11,71,toplane radiant,16
11,70,toplane radiant,16
11,69,toplane radiant,16
11,68,toplane radiant,16
11,67,toplane radiant,16
11,66,void radiant,18
11,65,void radiant,18
11,64,void radiant,18
11,63,void radiant,18
11,62,void radiant,18
11,61,void radiant,18
11,60,void radiant,18
11,59,void radiant,18
11,58,void radiant,18
11,57,void radiant,18
11,56,toplane radiant,16
11,55,toplane radiant,16
11,54,void radiant,18
11,53,void radiant,18
11,52,toplane radiant,16
11,51,toplane radiant,16
11,50,toplane radiant,16
11,49,toplane radiant,16
11,48,toplane radiant,16
11,47,toplane radiant,16
11,46,toplane radiant,16
11,45,toplane radiant,16
11,44,toplane radiant,16
11,43,toplane radiant,16
11,42,toplane radiant,16
11,41,toplane radiant,16
11,40,toplane radiant,16
11,39,toplane radiant,16
11,38,base1 radiant,1
11,37,base1 radiant,1
11,36,base1 radiant,1
11,35,base1 radiant,1
11,34,base1 radiant,1
11,33,base1 radiant,1
11,32,base1 radiant,1
11,31,base1 radiant,1
11,30,base1 radiant,1
11,29,base1 radiant,1
11,28,base1 radiant,1
11,27,base1 radiant,1
11,26,base1 radiant,1
11,25,base1 radiant,1
11,24,base1 radiant,1
11,23,base1 radiant,1
11,22,base1 radiant,1
11,21,base1 radiant,1
11,20,base1 radiant,1
11,19,base1 radiant,1
11,18,base1 radiant,1
11,17,base1 radiant,1
11,16,base1 radiant,1
11,15,base1 radiant,1
11,14,base1 radiant,1
11,13,base1 radiant,1
11,12,base1 radiant,1
11,11,base1 radiant,1
11,10,base1 radiant,1
11,9,base1 radiant,1
11,8,base1 radiant,1
11,7,base1 radiant,1
11,6,base1 radiant,1
11,5,base1 radiant,1
11,4,void radiant,18
11,3,void radiant,18
11,2,void radiant,18
11,1,void radiant,18
11,0,void radiant,18
12,123,void dire,17
12,122,void dire,17
12,121,void dire,17
12,120,void dire,17
12,119,void dire,17
12,118,void dire,17
12,117,void dire,17
12,116,void dire,17
12,115,void dire,17
12,114,void dire,17
12,113,void dire,17
12,112,void dire,17
12,111,void dire,17
12,110,void dire,17
12,109,void dire,17
12,108,void dire,17
12,107,void dire,17
12,106,toplane dire,15
12,105,toplane dire,15
12,104,toplane dire,15
12,103,toplane dire,15
12,102,toplane dire,15
12,101,toplane dire,15
12,100,toplane dire,15
12,99,toplane dire,15
12,98,toplane dire,15
12,97,toplane dire,15
12,96,toplane dire,15
12,95,toplane dire,15
12,94,toplane dire,15
12,93,toplane dire,15
12,92,toplane dire,15
12,91,toplane dire,15
12,90,toplane dire,15
12,89,toplane dire,15
12,88,toplane dire,15
12,87,toplane dire,15
12,86,toplane dire,15
12,85,toplane dire,15
12,84,toplane dire,15
12,83,toplane dire,15
12,82,toplane dire,15
12,81,toplane dire,15
12,80,toplane dire,15
12,79,toplane radiant,16
12,78,toplane radiant,16
12,77,toplane radiant,16
12,76,toplane radiant,16
12,75,toplane radiant,16
12,74,toplane radiant,16
12,73,toplane radiant,16
12,72,toplane radiant,16
12,71,toplane radiant,16
12,70,toplane radiant,16
12,69,toplane radiant,16
12,68,toplane radiant,16
12,67,toplane radiant,16
12,66,toplane radiant,16
12,65,toplane radiant,16
12,64,toplane radiant,16
12,63,toplane radiant,16
12,62,toplane radiant,16
12,61,toplane radiant,16
12,60,toplane radiant,16
12,59,toplane radiant,16
12,58,toplane radiant,16
12,57,toplane radiant,16
12,56,toplane radiant,16
12,55,toplane radiant,16
12,54,toplane radiant,16
12,53,toplane radiant,16
12,52,toplane radiant,16
12,51,toplane radiant,16
12,50,toplane radiant,16
12,49,toplane radiant,16
12,48,toplane radiant,16
12,47,toplane radiant,16
12,46,toplane radiant,16
12,45,toplane radiant,16
12,44,toplane radiant,16
12,43,toplane radiant,16
12,42,toplane radiant,16
12,41,toplane radiant,16
12,40,toplane radiant,16
12,39,toplane radiant,16
12,38,base1 radiant,1
12,37,base1 radiant,1
12,36,base1 radiant,1
12,35,base1 radiant,1
12,34,base1 radiant,1
12,33,base1 radiant,1
12,32,base1 radiant,1
12,31,base1 radiant,1
12,30,base1 radiant,1
12,29,base1 radiant,1
12,28,base1 radiant,1
12,27,base1 radiant,1
12,26,base1 radiant,1
12,25,base1 radiant,1
12,24,base1 radiant,1
12,23,base1 radiant,1
12,22,base1 radiant,1
12,21,base1 radiant,1
12,20,base1 radiant,1
12,19,base1 radiant,1
12,18,base1 radiant,1
12,17,base1 radiant,1
12,16,base1 radiant,1
12,15,base1 radiant,1
12,14,base1 radiant,1
12,13,base1 radiant,1
12,12,base1 radiant,1
12,11,base1 radiant,1
12,10,base1 radiant,1
12,9,base1 radiant,1
12,8,base1 radiant,1
12,7,base1 radiant,1
12,6,base1 radiant,1
12,5,void radiant,18
12,4,void radiant,18
12,3,void radiant,18
12,2,void radiant,18
12,1,void radiant,18
12,0,void radiant,18
13,123,void dire,17
13,122,void dire,17
13,121,void dire,17
13,120,void dire,17
13,119,void dire,17
13,118,void dire,17
13,117,void dire,17
13,116,void dire,17
13,115,void dire,17
13,114,void dire,17
13,113,void dire,17
13,112,void dire,17
13,111,void dire,17
13,110,void dire,17
13,109,void dire,17
13,108,toplane dire,15
13,107,toplane dire,15
13,106,toplane dire,15
13,105,toplane dire,15
13,104,toplane dire,15
13,103,toplane dire,15
13,102,toplane dire,15
13,101,toplane dire,15
13,100,toplane dire,15
13,99,toplane dire,15
13,98,toplane dire,15
13,97,toplane dire,15
13,96,toplane dire,15
13,95,toplane dire,15
13,94,toplane dire,15
13,93,toplane dire,15
13,92,toplane dire,15
13,91,toplane dire,15
13,90,toplane dire,15
13,89,toplane dire,15
13,88,toplane dire,15
13,87,toplane dire,15
13,86,toplane dire,15
13,85,toplane dire,15
13,84,toplane dire,15
13,83,toplane dire,15
13,82,toplane dire,15
13,81,toplane dire,15
13,80,toplane dire,15
13,79,toplane radiant,16
13,78,toplane radiant,16
13,77,toplane radiant,16
13,76,toplane radiant,16
13,75,toplane radiant,16
13,74,toplane radiant,16
13,73,toplane radiant,16
13,72,toplane radiant,16
13,71,toplane radiant,16
13,70,toplane radiant,16
13,69,toplane radiant,16
13,68,toplane radiant,16
13,67,toplane radiant,16
13,66,toplane radiant,16
13,65,toplane radiant,16
13,64,toplane radiant,16
13,63,toplane radiant,16
13,62,toplane radiant,16
13,61,toplane radiant,16
13,60,toplane radiant,16
13,59,toplane radiant,16
13,58,toplane radiant,16
13,57,toplane radiant,16
13,56,toplane radiant,16
13,55,toplane radiant,16
13,54,toplane radiant,16
13,53,toplane radiant,16
13,52,toplane radiant,16
13,51,toplane radiant,16
13,50,toplane radiant,16
13,49,toplane radiant,16
13,48,toplane radiant,16
13,47,toplane radiant,16
13,46,toplane radiant,16
13,45,toplane radiant,16
13,44,toplane radiant,16
13,43,toplane radiant,16
13,42,toplane radiant,16
13,41,toplane radiant,16
13,40,toplane radiant,16
13,39,toplane radiant,16
13,38,base1 radiant,1
13,37,base1 radiant,1
13,36,base1 radiant,1
13,35,base1 radiant,1
13,34,base1 radiant,1
13,33,base1 radiant,1
13,32,base1 radiant,1
13,31,base1 radiant,1
13,30,base1 radiant,1
13,29,base1 radiant,1
13,28,base1 radiant,1
13,27,base1 radiant,1
13,26,base1 radiant,1
13,25,base1 radiant,1
13,24,base1 radiant,1
13,23,base1 radiant,1
13,22,base1 radiant,1
13,21,base1 radiant,1
13,20,base1 radiant,1
13,19,base1 radiant,1
13,18,base1 radiant,1
13,17,base1 radiant,1
13,16,base1 radiant,1
13,15,base1 radiant,1
13,14,base1 radiant,1
13,13,base1 radiant,1
13,12,base1 radiant,1
13,11,base1 radiant,1
13,10,base1 radiant,1
13,9,base1 radiant,1
13,8,base1 radiant,1
13,7,base1 radiant,1
13,6,void radiant,18
13,5,void radiant,18
13,4,void radiant,18
13,3,void radiant,18
13,2,void radiant,18
13,1,void radiant,18
13,0,void radiant,18
14,123,void dire,17
14,122,void dire,17
14,121,void dire,17
14,120,void dire,17
14,119,void dire,17
14,118,void dire,17
14,117,void dire,17
14,116,void dire,17
14,115,void dire,17
14,114,void dire,17
14,113,void dire,17
14,112,void dire,17
14,111,void dire,17
14,110,void dire,17
14,109,void dire,17
14,108,toplane dire,15
14,107,toplane dire,15
14,106,toplane dire,15
14,105,toplane dire,15
14,104,toplane dire,15
14,103,toplane dire,15
14,102,toplane dire,15
14,101,toplane dire,15
14,100,toplane dire,15
14,99,toplane dire,15
14,98,toplane dire,15
14,97,toplane dire,15
14,96,toplane dire,15
14,95,toplane dire,15
14,94,toplane dire,15
14,93,toplane dire,15
14,92,toplane dire,15
14,91,toplane dire,15
14,90,toplane dire,15
14,89,toplane dire,15
14,88,toplane dire,15
14,87,toplane dire,15
14,86,toplane dire,15
14,85,toplane dire,15
14,84,toplane dire,15
14,83,toplane dire,15
14,82,toplane dire,15
14,81,toplane dire,15
14,80,toplane dire,15
14,79,toplane radiant,16
14,78,toplane radiant,16
14,77,toplane radiant,16
14,76,toplane radiant,16
14,75,toplane radiant,16
14,74,toplane radiant,16
14,73,toplane radiant,16
14,72,toplane radiant,16
14,71,toplane radiant,16
14,70,toplane radiant,16
14,69,toplane radiant,16
14,68,toplane radiant,16
14,67,toplane radiant,16
14,66,toplane radiant,16
14,65,toplane radiant,16
14,64,toplane radiant,16
14,63,toplane radiant,16
14,62,toplane radiant,16
14,61,toplane radiant,16
14,60,toplane radiant,16
14,59,toplane radiant,16
14,58,toplane radiant,16
14,57,toplane radiant,16
14,56,toplane radiant,16
14,55,toplane radiant,16
14,54,toplane radiant,16
14,53,toplane radiant,16
14,52,toplane radiant,16
14,51,toplane radiant,16
14,50,toplane radiant,16
14,49,toplane radiant,16
14,48,toplane radiant,16
14,47,toplane radiant,16
14,46,toplane radiant,16
14,45,toplane radiant,16
14,44,toplane radiant,16
14,43,toplane radiant,16
14,42,toplane radiant,16
14,41,toplane radiant,16
14,40,toplane radiant,16
14,39,toplane radiant,16
14,38,toplane radiant,16
14,37,base1 radiant,1
14,36,base1 radiant,1
14,35,base1 radiant,1
14,34,base1 radiant,1
14,33,base1 radiant,1
14,32,base1 radiant,1
14,31,base1 radiant,1
14,30,base1 radiant,1
14,29,base1 radiant,1
14,28,base1 radiant,1
14,27,base1 radiant,1
14,26,base1 radiant,1
14,25,base1 radiant,1
14,24,base1 radiant,1
14,23,base1 radiant,1
14,22,base1 radiant,1
14,21,base1 radiant,1
14,20,base1 radiant,1
14,19,base1 radiant,1
14,18,base1 radiant,1
14,17,base1 radiant,1
14,16,base1 radiant,1
14,15,base1 radiant,1
14,14,base1 radiant,1
14,13,base1 radiant,1
14,12,base1 radiant,1
14,11,base1 radiant,1
14,10,void radiant,18
14,9,void radiant,18
14,8,void radiant,18
14,7,void radiant,18
14,6,void radiant,18
14,5,void radiant,18
14,4,void radiant,18
14,3,void radiant,18
14,2,void radiant,18
14,1,void radiant,18
14,0,void radiant,18
15,123,void dire,17
15,122,void dire,17
15,121,void dire,17
15,120,void dire,17
15,119,void dire,17
15,118,void dire,17
15,117,void dire,17
15,116,void dire,17
15,115,void dire,17
15,114,void dire,17
15,113,void dire,17
15,112,void dire,17
15,111,void dire,17
15,110,void dire,17
15,109,void dire,17
15,108,toplane dire,15
15,107,toplane dire,15
15,106,toplane dire,15
15,105,toplane dire,15
15,104,toplane dire,15
15,103,toplane dire,15
15,102,toplane dire,15
15,101,toplane dire,15
15,100,toplane dire,15
15,99,toplane dire,15
15,98,toplane dire,15
15,97,toplane dire,15
15,96,toplane dire,15
15,95,toplane dire,15
15,94,toplane dire,15
15,93,toplane dire,15
15,92,toplane dire,15
15,91,toplane dire,15
15,90,toplane dire,15
15,89,toplane dire,15
15,88,toplane dire,15
15,87,toplane dire,15
15,86,toplane dire,15
15,85,toplane dire,15
15,84,toplane dire,15
15,83,toplane dire,15
15,82,toplane dire,15
15,81,toplane dire,15
15,80,toplane dire,15
15,79,toplane radiant,16
15,78,toplane radiant,16
15,77,toplane radiant,16
15,76,toplane radiant,16
15,75,toplane radiant,16
15,74,toplane radiant,16
15,73,toplane radiant,16
15,72,toplane radiant,16
15,71,toplane radiant,16
15,70,toplane radiant,16
15,69,toplane radiant,16
15,68,toplane radiant,16
15,67,toplane radiant,16
15,66,toplane radiant,16
15,65,toplane radiant,16
15,64,toplane radiant,16
15,63,toplane radiant,16
15,62,toplane radiant,16
15,61,toplane radiant,16
15,60,toplane radiant,16
15,59,toplane radiant,16
15,58,toplane radiant,16
15,57,toplane radiant,16
15,56,toplane radiant,16
15,55,toplane radiant,16
15,54,toplane radiant,16
15,53,toplane radiant,16
15,52,toplane radiant,16
15,51,toplane radiant,16
15,50,toplane radiant,16
15,49,toplane radiant,16
15,48,toplane radiant,16
15,47,toplane radiant,16
15,46,toplane radiant,16
15,45,toplane radiant,16
15,44,toplane radiant,16
15,43,toplane radiant,16
15,42,toplane radiant,16
15,41,toplane radiant,16
15,40,toplane radiant,16
15,39,toplane radiant,16
15,38,toplane radiant,16
15,37,base1 radiant,1
15,36,base1 radiant,1
15,35,base1 radiant,1
15,34,base1 radiant,1
15,33,base1 radiant,1
15,32,base1 radiant,1
15,31,base1 radiant,1
15,30,base1 radiant,1
15,29,base1 radiant,1
15,28,base1 radiant,1
15,27,base1 radiant,1
15,26,base1 radiant,1
15,25,base1 radiant,1
15,24,base1 radiant,1
15,23,base1 radiant,1
15,22,base1 radiant,1
15,21,base1 radiant,1
15,20,base1 radiant,1
15,19,base1 radiant,1
15,18,base1 radiant,1
15,17,base1 radiant,1
15,16,base1 radiant,1
15,15,base1 radiant,1
15,14,base1 radiant,1
15,13,base1 radiant,1
15,12,base1 radiant,1
15,11,base1 radiant,1
15,10,base1 radiant,1
15,9,void radiant,18
15,8,void radiant,18
15,7,void radiant,18
15,6,void radiant,18
15,5,void radiant,18
15,4,void radiant,18
15,3,void radiant,18
15,2,void radiant,18
15,1,void radiant,18
15,0,void radiant,18
16,123,void dire,17
16,122,void dire,17
16,121,void dire,17
16,120,void dire,17
16,119,void dire,17
16,118,void dire,17
16,117,void dire,17
16,116,void dire,17
16,115,void dire,17
16,114,void dire,17
16,113,void dire,17
16,112,void dire,17
16,111,void dire,17
16,110,void dire,17
16,109,void dire,17
16,108,toplane dire,15
16,107,toplane dire,15
16,106,toplane dire,15
16,105,toplane dire,15
16,104,toplane dire,15
16,103,toplane dire,15
16,102,toplane dire,15
16,101,toplane dire,15
16,100,toplane dire,15
16,99,toplane dire,15
16,98,toplane dire,15
16,97,toplane dire,15
16,96,toplane dire,15
16,95,toplane dire,15
16,94,toplane dire,15
16,93,toplane dire,15
16,92,toplane dire,15
16,91,toplane dire,15
16,90,toplane dire,15
16,89,toplane dire,15
16,88,toplane dire,15
16,87,toplane dire,15
16,86,toplane dire,15
16,85,toplane dire,15
16,84,toplane dire,15
16,83,toplane dire,15
16,82,toplane dire,15
16,81,toplane dire,15
16,80,toplane dire,15
16,79,toplane radiant,16
16,78,toplane radiant,16
16,77,toplane radiant,16
16,76,toplane radiant,16
16,75,toplane radiant,16
16,74,toplane radiant,16
16,73,toplane radiant,16
16,72,toplane radiant,16
16,71,toplane radiant,16
16,70,toplane radiant,16
16,69,toplane radiant,16
16,68,toplane radiant,16
